    1.7436500000,     -0.7117400000,     -0.7071100000,      1.7436500000,    -0.7117400000,    -0.7071100000,   -30.8280000000
    1.7436500000,     -0.7117400000,      0.7071100000,      1.7436500000,    -0.7117400000,     0.7071100000,   -30.8280000000
    1.7572400000,     -0.5166500000,     -0.6935200000,      1.7572400000,    -0.5166500000,    -0.6935200000,   -30.0092000000
    1.7572400000,     -0.5166500000,      0.6935200000,      1.7572400000,    -0.5166500000,     0.6935200000,   -30.0092000000
    1.8951900000,     -0.7117400000,     -0.8314700000,      1.8951900000,    -0.7117400000,    -0.8314700000,   -31.6096000000
    1.8951900000,     -0.7117400000,      0.8314700000,      1.8951900000,    -0.7117400000,     0.8314700000,   -31.6096000000
    1.9127000000,     -0.9105000000,     -0.8191400000,      1.9127000000,    -0.9105000000,    -0.8191400000,   -29.4819000000
    1.9127000000,     -0.9105000000,      0.8191400000,      1.9127000000,    -0.9105000000,     0.8191400000,   -29.4819000000
    1.9127000000,     -0.5129800000,     -0.8191400000,      1.9127000000,    -0.5129800000,    -0.8191400000,   -32.0418000000
    1.9127000000,     -0.5129800000,      0.8191400000,      1.9127000000,    -0.5129800000,     0.8191400000,   -32.0418000000
    1.9688900000,     -1.1163600000,     -0.7772300000,      1.9688900000,    -1.1163600000,    -0.7772300000,   -24.6414000000
    1.9688900000,     -1.1163600000,      0.7772300000,      1.9688900000,    -1.1163600000,     0.7772300000,   -24.6414000000
    1.9688900000,     -0.3071200000,     -0.7772300000,      1.9688900000,    -0.3071200000,    -0.7772300000,   -32.0576000000
    1.9688900000,     -0.3071200000,      0.7772300000,      1.9688900000,    -0.3071200000,     0.7772300000,   -32.0576000000
    2.0425100000,     -1.2890900000,     -0.7071100000,      2.0425100000,    -1.2890900000,    -0.7071100000,   -19.4330000000
    2.0425100000,     -1.2890900000,      0.7071100000,      2.0425100000,    -1.2890900000,     0.7071100000,   -19.4330000000
    2.0425100000,     -0.1343900000,     -0.7071100000,      2.0425100000,    -0.1343900000,    -0.7071100000,   -32.2905000000
    2.0425100000,     -0.1343900000,      0.7071100000,      2.0425100000,    -0.1343900000,     0.7071100000,   -32.2905000000
    2.0680800000,     -0.7117400000,     -0.9238800000,      2.0680800000,    -0.7117400000,    -0.9238800000,   -30.7410000000
    2.0680800000,     -0.7117400000,      0.9238800000,      2.0680800000,    -0.7117400000,     0.9238800000,   -30.7410000000
    2.1073100000,     -0.9205900000,     -0.9156600000,      2.1073100000,    -0.9205900000,    -0.9156600000,   -27.7096000000
    2.1073100000,     -0.9205900000,      0.9156600000,      2.1073100000,    -0.9205900000,     0.9156600000,   -27.7096000000
    2.1073100000,     -0.5028900000,     -0.9156600000,      2.1073100000,    -0.5028900000,    -0.9156600000,   -31.8716000000
    2.1073100000,     -0.5028900000,      0.9156600000,      2.1073100000,    -0.5028900000,     0.9156600000,   -31.8716000000
    2.1620800000,     -1.1199900000,     -0.8660300000,      2.1620800000,    -1.1199900000,    -0.8660300000,   -23.2134000000
    2.1620800000,     -1.1199900000,      0.8660300000,      2.1620800000,    -1.1199900000,     0.8660300000,   -23.2134000000
    2.1620800000,     -0.3034900000,     -0.8660300000,      2.1620800000,    -0.3034900000,    -0.8660300000,   -32.4289000000
    2.1620800000,     -0.3034900000,      0.8660300000,      2.1620800000,    -0.3034900000,     0.8660300000,   -32.4289000000
    2.1919400000,     -1.5004200000,     -0.5576800000,      2.1919400000,    -1.5004200000,    -0.5576800000,   -15.0739000000
    2.1919400000,     -1.5004200000,      0.5576800000,      2.1919400000,    -1.5004200000,     0.5576800000,   -15.0739000000
    2.2556700000,     -0.7117400000,     -0.9807900000,      2.2556700000,    -0.7117400000,    -0.9807900000,   -28.5071000000
    2.2556700000,     -0.7117400000,      0.9807900000,      2.2556700000,    -0.7117400000,     0.9807900000,   -28.5071000000
    2.3000000000,     -1.3513400000,     -0.7537800000,      2.3000000000,    -1.3513400000,    -0.7537800000,   -16.8448000000
    2.3000000000,     -1.3513400000,      0.7537800000,      2.3000000000,    -1.3513400000,     0.7537800000,   -16.8448000000
    2.3000000000,     -0.0721400000,     -0.7537800000,      2.3000000000,    -0.0721400000,    -0.7537800000,   -31.8391000000
    2.3000000000,     -0.0721400000,      0.7537800000,      2.3000000000,    -0.0721400000,     0.7537800000,   -31.8391000000
    2.3013300000,     -0.9230600000,     -0.9659300000,      2.3013300000,    -0.9230600000,    -0.9659300000,   -24.9920000000
    2.3013300000,     -0.9230600000,      0.9659300000,      2.3013300000,    -0.9230600000,     0.9659300000,   -24.9920000000
    2.3013300000,     -0.5004200000,     -0.9659300000,      2.3013300000,    -0.5004200000,    -0.9659300000,   -29.7794000000
    2.3013300000,     -0.5004200000,      0.9659300000,      2.3013300000,    -0.5004200000,     0.9659300000,   -29.7794000000
    2.3123300000,     -1.6020600000,     -0.4337800000,      2.3123300000,    -1.6020600000,    -0.4337800000,   -14.3267000000
    2.3123300000,     -1.6020600000,      0.4337800000,      2.3123300000,    -1.6020600000,     0.4337800000,   -14.3267000000
    2.3128100000,     -1.6925300000,     -0.1379500000,      2.3128100000,    -1.6925300000,    -0.1379500000,   -15.1838000000
    2.3128100000,     -1.6925300000,      0.1379500000,      2.3128100000,    -1.6925300000,     0.1379500000,   -15.1838000000
    2.4507600000,     -1.7117400000,      0.0000000000,      2.4507600000,    -1.7117400000,     0.0000000000,   -17.6075000000
    2.4507600000,     -1.6714200000,     -0.2810800000,      2.4507600000,    -1.6714200000,    -0.2810800000,   -16.0428000000
    2.4507600000,     -1.6714200000,      0.2810800000,      2.4507600000,    -1.6714200000,     0.2810800000,   -16.0428000000
    2.4507600000,     -1.5282400000,     -0.5773500000,      2.4507600000,    -1.5282400000,    -0.5773500000,   -13.3864000000
    2.4507600000,     -1.5282400000,      0.5773500000,      2.4507600000,    -1.5282400000,     0.5773500000,   -13.3864000000
    2.4507600000,     -1.1381400000,     -0.9045300000,      2.4507600000,    -1.1381400000,    -0.9045300000,   -18.7333000000
    2.4507600000,     -1.1381400000,      0.9045300000,      2.4507600000,    -1.1381400000,     0.9045300000,   -18.7333000000
    2.4507600000,     -0.7117400000,     -1.0000000000,      2.4507600000,    -0.7117400000,    -1.0000000000,   -25.2284000000
    2.4507600000,     -0.7117400000,      1.0000000000,      2.4507600000,    -0.7117400000,     1.0000000000,   -25.2284000000
    2.4507600000,     -0.2853400000,     -0.9045300000,      2.4507600000,    -0.2853400000,    -0.9045300000,   -28.5559000000
    2.4507600000,     -0.2853400000,      0.9045300000,      2.4507600000,    -0.2853400000,     0.9045300000,   -28.5559000000
    2.6001900000,     -0.9230600000,     -0.9659300000,      2.6001900000,    -0.9230600000,    -0.9659300000,   -19.6138000000
    2.6001900000,     -0.9230600000,      0.9659300000,      2.6001900000,    -0.9230600000,     0.9659300000,   -19.6138000000
    2.6001900000,     -0.5004200000,     -0.9659300000,      2.6001900000,    -0.5004200000,    -0.9659300000,   -24.0635000000
    2.6001900000,     -0.5004200000,      0.9659300000,      2.6001900000,    -0.5004200000,     0.9659300000,   -24.0635000000
    2.6015200000,     -1.3513400000,     -0.7537800000,      2.6015200000,    -1.3513400000,    -0.7537800000,   -12.1750000000
    2.6015200000,     -1.3513400000,      0.7537800000,      2.6015200000,    -1.3513400000,     0.7537800000,   -12.1750000000
    2.6015200000,     -0.0721400000,     -0.7537800000,      2.6015200000,    -0.0721400000,    -0.7537800000,   -24.4636000000
    2.6015200000,     -0.0721400000,      0.7537800000,      2.6015200000,    -0.0721400000,     0.7537800000,   -24.4636000000
    2.6458500000,     -0.7117400000,     -0.9807900000,      2.6458500000,    -0.7117400000,    -0.9807900000,   -21.2461000000
    2.6458500000,     -0.7117400000,      0.9807900000,      2.6458500000,    -0.7117400000,     0.9807900000,   -21.2461000000
    2.7394400000,     -1.1199900000,     -0.8660300000,      2.7394400000,    -1.1199900000,    -0.8660300000,   -13.8046000000
    2.7394400000,     -1.1199900000,      0.8660300000,      2.7394400000,    -1.1199900000,     0.8660300000,   -13.8046000000
    2.7394400000,     -0.3034900000,     -0.8660300000,      2.7394400000,    -0.3034900000,    -0.8660300000,   -21.3831000000
    2.7394400000,     -0.3034900000,      0.8660300000,      2.7394400000,    -0.3034900000,     0.8660300000,   -21.3831000000
    2.7942100000,     -0.9205900000,     -0.9156600000,      2.7942100000,    -0.9205900000,    -0.9156600000,   -15.7066000000
    2.7942100000,     -0.9205900000,      0.9156600000,      2.7942100000,    -0.9205900000,     0.9156600000,   -15.7066000000
    2.7942100000,     -0.5028900000,     -0.9156600000,      2.7942100000,    -0.5028900000,    -0.9156600000,   -19.2849000000
    2.7942100000,     -0.5028900000,      0.9156600000,      2.7942100000,    -0.5028900000,     0.9156600000,   -19.2849000000
    2.8334400000,     -0.7117400000,     -0.9238800000,      2.8334400000,    -0.7117400000,    -0.9238800000,   -16.9381000000
    2.8334400000,     -0.7117400000,      0.9238800000,      2.8334400000,    -0.7117400000,     0.9238800000,   -16.9381000000
    2.8590100000,     -0.1343900000,     -0.7071100000,      2.8590100000,    -0.1343900000,    -0.7071100000,   -17.2746000000
    2.8590100000,     -0.1343900000,      0.7071100000,      2.8590100000,    -0.1343900000,     0.7071100000,   -17.2746000000
    2.9326300000,     -0.3071200000,     -0.7772300000,      2.9326300000,    -0.3071200000,    -0.7772300000,   -16.0558000000
    2.9326300000,     -0.3071200000,      0.7772300000,      2.9326300000,    -0.3071200000,     0.7772300000,   -16.0558000000
    2.9507600000,     -0.0046300000,     -0.5000000000,      2.9507600000,    -0.0046300000,    -0.5000000000,   -12.7702000000
    2.9507600000,     -0.0046300000,      0.5000000000,      2.9507600000,    -0.0046300000,     0.5000000000,   -12.7702000000
    2.9888200000,     -0.5129800000,     -0.8191400000,      2.9888200000,    -0.5129800000,    -0.8191400000,   -14.0154000000
    2.9888200000,     -0.5129800000,      0.8191400000,      2.9888200000,    -0.5129800000,     0.8191400000,   -14.0154000000
    3.0063300000,     -0.7117400000,     -0.8314700000,      3.0063300000,    -0.7117400000,    -0.8314700000,   -12.7041000000
    3.0063300000,     -0.7117400000,      0.8314700000,      3.0063300000,    -0.7117400000,     0.8314700000,   -12.7041000000
    3.0387000000,     -0.1561700000,     -0.5879400000,      3.0387000000,    -0.1561700000,    -0.5879400000,   -13.3205000000
    3.0387000000,     -0.1561700000,      0.5879400000,      3.0387000000,    -0.1561700000,     0.5879400000,   -13.3205000000
    3.1040400000,     -0.3290600000,     -0.6532800000,      3.1040400000,    -0.3290600000,    -0.6532800000,   -11.9036000000
    3.1040400000,     -0.3290600000,      0.6532800000,      3.1040400000,    -0.3290600000,     0.6532800000,   -11.9036000000
    3.1442800000,     -0.5166500000,     -0.6935200000,      3.1442800000,    -0.5166500000,    -0.6935200000,    -9.7068000000
    3.1442800000,     -0.5166500000,      0.6935200000,      3.1442800000,    -0.5166500000,     0.6935200000,    -9.7068000000
    3.1578700000,     -0.1343900000,     -0.4082500000,      3.1578700000,    -0.1343900000,    -0.4082500000,   -12.8877000000
    3.1578700000,     -0.1343900000,      0.4082500000,      3.1578700000,    -0.1343900000,     0.4082500000,   -12.8877000000
