    0.6532400000,      3.2578600000,      0.7974900000,      0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,      0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,      0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,      0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,      0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,      0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,      0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,      0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,      0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,      0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,      0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,      0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,      0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,     0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,    -0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,    -0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,    -0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,    -0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,    -0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,    -0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,    -0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,    -0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,    -0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,    -0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,    -0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,     -0.0000000000,    -0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,      0.0000000000,    -0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,      0.0000000000,    -0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,      0.0000000000,    -0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,      0.0000000000,    -0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,      0.0000000000,    -0.0000000000,     1.0000000000,   -22.6616000000
    0.6532400000,      3.2578600000,      0.7974900000,      0.0000000000,    -0.0000000000,     1.0000000000,   -22.6616000000
